id,category_id,brand_id,name,model,description,image_url,specifications,created_at
112,1,8,Dell XPS 14GP69,XPS-14GP69,"Portátil Dell XPS con procesador AMD Ryzen 5 7535HS, 32GB RAM, 1TB SSD, pantalla de 17.3"".",https://images.example.com/products/112.jpg,"{""processor"": ""AMD Ryzen 5 7535HS"", ""ram_gb"": 32, ""storage"": ""1TB SSD"", ""screen_size"": ""17.3\"""", ""operating_system"": ""Windows 11 Home"", ""gpu"": ""NVIDIA GeForce RTX 4070"", ""weight_kg"": 2.2, ""battery_hours"": 6}",
113,1,4,Apple MacBook Pro 16DN46,MacBook Pro-16DN46,"Portátil Apple MacBook Pro con procesador Apple M3 Max, 8GB RAM, 256GB SSD, pantalla de 16"".",https://images.example.com/products/113.jpg,"{""processor"": ""Apple M3 Max"", ""ram_gb"": 8, ""storage"": ""256GB SSD"", ""screen_size"": ""16\"""", ""operating_system"": ""macOS Sonoma"", ""gpu"": null, ""weight_kg"": 1.9, ""battery_hours"": 6}",
114,1,13,Huawei MateBook 17EQ62,MateBook-17EQ62,"Portátil Huawei MateBook con procesador AMD Ryzen 7 7730U, 32GB RAM, 1TB SSD, pantalla de 13.3"".",https://images.example.com/products/114.jpg,"{""processor"": ""AMD Ryzen 7 7730U"", ""ram_gb"": 32, ""storage"": ""1TB SSD"", ""screen_size"": ""13.3\"""", ""operating_system"": ""Windows 11 Pro"", ""gpu"": ""AMD Radeon Graphics"", ""weight_kg"": 1.6, ""battery_hours"": 8}",
115,1,20,MSI Thin 16EP62,Thin-16EP62,"Portátil MSI Thin con procesador Intel Core Ultra 5 125H, 64GB RAM, 2TB SSD, pantalla de 15.6"".",https://images.example.com/products/115.jpg,"{""processor"": ""Intel Core Ultra 5 125H"", ""ram_gb"": 64, ""storage"": ""2TB SSD"", ""screen_size"": ""15.6\"""", ""operating_system"": ""Windows 11 Home"", ""gpu"": ""NVIDIA GeForce RTX 4050"", ""weight_kg"": 1.5, ""battery_hours"": 5}",
116,1,3,Acer Predator 17CN42,Predator-17CN42,"Portátil Acer Predator con procesador Intel Core Ultra 9 185H, 8GB RAM, 512GB SSD, pantalla de 14"".",https://images.example.com/products/116.jpg,"{""processor"": ""Intel Core Ultra 9 185H"", ""ram_gb"": 8, ""storage"": ""512GB SSD"", ""screen_size"": ""14\"""", ""operating_system"": ""Windows 11 Home"", ""gpu"": ""NVIDIA GeForce RTX 4080"", ""weight_kg"": 2.5, ""battery_hours"": 4}",
117,1,8,Dell Inspiron 16AN24,Inspiron-16AN24,"Portátil Dell Inspiron con procesador AMD Ryzen 7 7730U, 8GB RAM, 1TB SSD, pantalla de 13.3"".",https://images.example.com/products/117.jpg,"{""processor"": ""AMD Ryzen 7 7730U"", ""ram_gb"": 8, ""storage"": ""1TB SSD"", ""screen_size"": ""13.3\"""", ""operating_system"": ""Windows 11 Home"", ""gpu"": ""AMD Radeon Graphics"", ""weight_kg"": 1.6, ""battery_hours"": 10}",
118,1,28,Samsung Galaxy Book 16CP15,Galaxy Book-16CP15,"Portátil Samsung Galaxy Book con procesador Intel Core i7-1365U, 32GB RAM, 2TB SSD, pantalla de 15.6"".",https://images.example.com/products/118.jpg,"{""processor"": ""Intel Core i7-1365U"", ""ram_gb"": 32, ""storage"": ""2TB SSD"", ""screen_size"": ""15.6\"""", ""operating_system"": ""Windows 11 Pro"", ""gpu"": ""AMD Radeon Graphics"", ""weight_kg"": 2.0, ""battery_hours"": 11}",
119,1,28,Samsung Galaxy Book 14CM14,Galaxy Book-14CM14,"Portátil Samsung Galaxy Book con procesador AMD Ryzen 9 7945HX, 32GB RAM, 2TB SSD, pantalla de 16"".",https://images.example.com/products/119.jpg,"{""processor"": ""AMD Ryzen 9 7945HX"", ""ram_gb"": 32, ""storage"": ""2TB SSD"", ""screen_size"": ""16\"""", ""operating_system"": ""Windows 11 Home"", ""gpu"": ""NVIDIA GeForce RTX 4070"", ""weight_kg"": 1.5, ""battery_hours"": 11}",
120,1,18,Lenovo Yoga 14BN78,Yoga-14BN78,"Portátil Lenovo Yoga con procesador AMD Ryzen 5 7640HS, 8GB RAM, 256GB SSD, pantalla de 16"".",https://images.example.com/products/120.jpg,"{""processor"": ""AMD Ryzen 5 7640HS"", ""ram_gb"": 8, ""storage"": ""256GB SSD"", ""screen_size"": ""16\"""", ""operating_system"": ""Windows 11 Pro"", ""gpu"": ""AMD Radeon Graphics"", ""weight_kg"": 1.8, ""battery_hours"": 7}",
121,1,8,Dell Vostro 14CP10,Vostro-14CP10,"Portátil Dell Vostro con procesador Intel Core Ultra 5 125H, 64GB RAM, 2TB SSD, pantalla de 13.3"".",https://images.example.com/products/121.jpg,"{""processor"": ""Intel Core Ultra 5 125H"", ""ram_gb"": 64, ""storage"": ""2TB SSD"", ""screen_size"": ""13.3\"""", ""operating_system"": ""Windows 11 Pro"", ""gpu"": ""NVIDIA GeForce RTX 4080"", ""weight_kg"": 1.7, ""battery_hours"": 7}",
122,1,3,Acer Aspire 17BK52,Aspire-17BK52,"Portátil Acer Aspire con procesador AMD Ryzen 3 7320U, 8GB RAM, 512GB SSD + 1TB HDD, pantalla de 16"".",https://images.example.com/products/122.jpg,"{""processor"": ""AMD Ryzen 3 7320U"", ""ram_gb"": 8, ""storage"": ""512GB SSD + 1TB HDD"", ""screen_size"": ""16\"""", ""operating_system"": ""Windows 11 Home"", ""gpu"": ""Intel Iris Xe"", ""weight_kg"": 1.8, ""battery_hours"": 10}",
123,1,11,HP Pavilion 15CS81,Pavilion-15CS81,"Portátil HP Pavilion con procesador AMD Ryzen 3 7320U, 64GB RAM, 1TB SSD, pantalla de 14"".",https://images.example.com/products/123.jpg,"{""processor"": ""AMD Ryzen 3 7320U"", ""ram_gb"": 64, ""storage"": ""1TB SSD"", ""screen_size"": ""14\"""", ""operating_system"": ""Windows 11 Home"", ""gpu"": ""AMD Radeon Graphics"", ""weight_kg"": 1.5, ""battery_hours"": 10}",
124,1,3,Acer Predator 14FL49,Predator-14FL49,"Portátil Acer Predator con procesador Intel Core i5-1340P, 8GB RAM, 512GB SSD, pantalla de 17.3"".",https://images.example.com/products/124.jpg,"{""processor"": ""Intel Core i5-1340P"", ""ram_gb"": 8, ""storage"": ""512GB SSD"", ""screen_size"": ""17.3\"""", ""operating_system"": ""Windows 11 Home"", ""gpu"": ""NVIDIA GeForce RTX 3050"", ""weight_kg"": 1.9, ""battery_hours"": 4}",
125,1,2,Asus ROG Strix 14FS86,ROG Strix-14FS86,"Portátil Asus ROG Strix con procesador AMD Ryzen 7 7735HS, 8GB RAM, 1TB SSD, pantalla de 13.3"".",https://images.example.com/products/125.jpg,"{""processor"": ""AMD Ryzen 7 7735HS"", ""ram_gb"": 8, ""storage"": ""1TB SSD"", ""screen_size"": ""13.3\"""", ""operating_system"": ""Windows 11 Pro"", ""gpu"": ""NVIDIA GeForce RTX 3050"", ""weight_kg"": 2.1, ""battery_hours"": 6}",
126,2,28,Galaxy A05 8GB/128GB - Azul,Galaxy A05,"Smartphone Galaxy A05 con 8GB RAM, 128GB, cámara de 64MP, pantalla 6.4"", batería de 5000mAh.",https://images.example.com/products/126.jpg,"{""ram_gb"": 8, ""storage"": ""128GB"", ""screen_size"": ""6.4\"""", ""battery_mah"": 5000, ""main_camera"": ""64MP"", ""operating_system"": ""Android 14"", ""color"": ""Azul"", ""5g"": true, ""weight_g"": 208}",
127,2,23,OnePlus 12 16GB/1TB - Gris,OnePlus 12,"Smartphone OnePlus 12 con 16GB RAM, 1TB, cámara de 48MP, pantalla 6.8"", batería de 4000mAh.",https://images.example.com/products/127.jpg,"{""ram_gb"": 16, ""storage"": ""1TB"", ""screen_size"": ""6.8\"""", ""battery_mah"": 4000, ""main_camera"": ""48MP"", ""operating_system"": ""Android 14"", ""color"": ""Gris"", ""5g"": false, ""weight_g"": 207}",
128,2,34,Xiaomi 14 16GB/512GB - Morado,Xiaomi 14,"Smartphone Xiaomi 14 con 16GB RAM, 512GB, cámara de 64MP, pantalla 6.8"", batería de 5000mAh.",https://images.example.com/products/128.jpg,"{""ram_gb"": 16, ""storage"": ""512GB"", ""screen_size"": ""6.8\"""", ""battery_mah"": 5000, ""main_camera"": ""64MP"", ""operating_system"": ""Android 14"", ""color"": ""Morado"", ""5g"": false, ""weight_g"": 195}",
129,2,24,A79 16GB/64GB - Rojo,A79,"Smartphone A79 con 16GB RAM, 64GB, cámara de 48MP, pantalla 6.8"", batería de 6000mAh.",https://images.example.com/products/129.jpg,"{""ram_gb"": 16, ""storage"": ""64GB"", ""screen_size"": ""6.8\"""", ""battery_mah"": 6000, ""main_camera"": ""48MP"", ""operating_system"": ""Android 14"", ""color"": ""Rojo"", ""5g"": true, ""weight_g"": 219}",
130,2,26,Realme C67 4GB/1TB - Azul,Realme C67,"Smartphone Realme C67 con 4GB RAM, 1TB, cámara de 200MP, pantalla 6.8"", batería de 5500mAh.",https://images.example.com/products/130.jpg,"{""ram_gb"": 4, ""storage"": ""1TB"", ""screen_size"": ""6.8\"""", ""battery_mah"": 5500, ""main_camera"": ""200MP"", ""operating_system"": ""Android 14"", ""color"": ""Azul"", ""5g"": true, ""weight_g"": 176}",
131,2,21,Moto G84 6GB/128GB - Azul,Moto G84,"Smartphone Moto G84 con 6GB RAM, 128GB, cámara de 12MP, pantalla 6.1"", batería de 5000mAh.",https://images.example.com/products/131.jpg,"{""ram_gb"": 6, ""storage"": ""128GB"", ""screen_size"": ""6.1\"""", ""battery_mah"": 5000, ""main_camera"": ""12MP"", ""operating_system"": ""Android 14"", ""color"": ""Azul"", ""5g"": false, ""weight_g"": 197}",
132,2,12,Honor 200 12GB/1TB - Gris,Honor 200,"Smartphone Honor 200 con 12GB RAM, 1TB, cámara de 64MP, pantalla 7.6"", batería de 5000mAh.",https://images.example.com/products/132.jpg,"{""ram_gb"": 12, ""storage"": ""1TB"", ""screen_size"": ""7.6\"""", ""battery_mah"": 5000, ""main_camera"": ""64MP"", ""operating_system"": ""Android 14"", ""color"": ""Gris"", ""5g"": false, ""weight_g"": 171}",
133,2,24,Find X7 16GB/64GB - Gris,Find X7,"Smartphone Find X7 con 16GB RAM, 64GB, cámara de 48MP, pantalla 7.6"", batería de 4500mAh.",https://images.example.com/products/133.jpg,"{""ram_gb"": 16, ""storage"": ""64GB"", ""screen_size"": ""7.6\"""", ""battery_mah"": 4500, ""main_camera"": ""48MP"", ""operating_system"": ""Android 14"", ""color"": ""Gris"", ""5g"": false, ""weight_g"": 159}",
134,2,34,POCO F6 6GB/1TB - Gris,POCO F6,"Smartphone POCO F6 con 6GB RAM, 1TB, cámara de 200MP, pantalla 6.1"", batería de 5000mAh.",https://images.example.com/products/134.jpg,"{""ram_gb"": 6, ""storage"": ""1TB"", ""screen_size"": ""6.1\"""", ""battery_mah"": 5000, ""main_camera"": ""200MP"", ""operating_system"": ""Android 14"", ""color"": ""Gris"", ""5g"": false, ""weight_g"": 166}",
135,2,12,Honor 200 Pro 6GB/64GB - Blanco,Honor 200 Pro,"Smartphone Honor 200 Pro con 6GB RAM, 64GB, cámara de 200MP, pantalla 6.67"", batería de 5500mAh.",https://images.example.com/products/135.jpg,"{""ram_gb"": 6, ""storage"": ""64GB"", ""screen_size"": ""6.67\"""", ""battery_mah"": 5500, ""main_camera"": ""200MP"", ""operating_system"": ""Android 14"", ""color"": ""Blanco"", ""5g"": true, ""weight_g"": 197}",
136,2,21,Moto Edge 40 Pro 16GB/256GB - Verde,Moto Edge 40 Pro,"Smartphone Moto Edge 40 Pro con 16GB RAM, 256GB, cámara de 200MP, pantalla 6.5"", batería de 4500mAh.",https://images.example.com/products/136.jpg,"{""ram_gb"": 16, ""storage"": ""256GB"", ""screen_size"": ""6.5\"""", ""battery_mah"": 4500, ""main_camera"": ""200MP"", ""operating_system"": ""Android 14"", ""color"": ""Verde"", ""5g"": false, ""weight_g"": 233}",
137,2,23,OnePlus Nord CE 4 12GB/512GB - Blanco,OnePlus Nord CE 4,"Smartphone OnePlus Nord CE 4 con 12GB RAM, 512GB, cámara de 64MP, pantalla 6.1"", batería de 4000mAh.",https://images.example.com/products/137.jpg,"{""ram_gb"": 12, ""storage"": ""512GB"", ""screen_size"": ""6.1\"""", ""battery_mah"": 4000, ""main_camera"": ""64MP"", ""operating_system"": ""Android 14"", ""color"": ""Blanco"", ""5g"": false, ""weight_g"": 199}",
138,2,26,Realme 12 Pro 8GB/512GB - Dorado,Realme 12 Pro,"Smartphone Realme 12 Pro con 8GB RAM, 512GB, cámara de 12MP, pantalla 6.1"", batería de 6000mAh.",https://images.example.com/products/138.jpg,"{""ram_gb"": 8, ""storage"": ""512GB"", ""screen_size"": ""6.1\"""", ""battery_mah"": 6000, ""main_camera"": ""12MP"", ""operating_system"": ""Android 14"", ""color"": ""Dorado"", ""5g"": true, ""weight_g"": 182}",
139,2,23,OnePlus 12 4GB/1TB - Verde,OnePlus 12,"Smartphone OnePlus 12 con 4GB RAM, 1TB, cámara de 12MP, pantalla 7.6"", batería de 5000mAh.",https://images.example.com/products/139.jpg,"{""ram_gb"": 4, ""storage"": ""1TB"", ""screen_size"": ""7.6\"""", ""battery_mah"": 5000, ""main_camera"": ""12MP"", ""operating_system"": ""Android 14"", ""color"": ""Verde"", ""5g"": false, ""weight_g"": 235}",
140,2,24,A58 16GB/512GB - Dorado,A58,"Smartphone A58 con 16GB RAM, 512GB, cámara de 64MP, pantalla 6.7"", batería de 4500mAh.",https://images.example.com/products/140.jpg,"{""ram_gb"": 16, ""storage"": ""512GB"", ""screen_size"": ""6.7\"""", ""battery_mah"": 4500, ""main_camera"": ""64MP"", ""operating_system"": ""Android 14"", ""color"": ""Dorado"", ""5g"": false, ""weight_g"": 200}",
141,2,4,iPhone 14 Plus 16GB/1TB - Gris,iPhone 14 Plus,"Smartphone iPhone 14 Plus con 16GB RAM, 1TB, cámara de 12MP, pantalla 6.5"", batería de 6000mAh.",https://images.example.com/products/141.jpg,"{""ram_gb"": 16, ""storage"": ""1TB"", ""screen_size"": ""6.5\"""", ""battery_mah"": 6000, ""main_camera"": ""12MP"", ""operating_system"": ""iOS 17"", ""color"": ""Gris"", ""5g"": false, ""weight_g"": 220}",
142,2,12,Honor 200 8GB/64GB - Rojo,Honor 200,"Smartphone Honor 200 con 8GB RAM, 64GB, cámara de 48MP, pantalla 6.4"", batería de 6000mAh.",https://images.example.com/products/142.jpg,"{""ram_gb"": 8, ""storage"": ""64GB"", ""screen_size"": ""6.4\"""", ""battery_mah"": 6000, ""main_camera"": ""48MP"", ""operating_system"": ""Android 14"", ""color"": ""Rojo"", ""5g"": false, ""weight_g"": 185}",
143,2,13,Nova Y91 8GB/256GB - Dorado,Nova Y91,"Smartphone Nova Y91 con 8GB RAM, 256GB, cámara de 50MP, pantalla 7.6"", batería de 4000mAh.",https://images.example.com/products/143.jpg,"{""ram_gb"": 8, ""storage"": ""256GB"", ""screen_size"": ""7.6\"""", ""battery_mah"": 4000, ""main_camera"": ""50MP"", ""operating_system"": ""Android 14"", ""color"": ""Dorado"", ""5g"": true, ""weight_g"": 221}",
144,2,4,iPhone SE (3ra gen) 16GB/128GB - Blanco,iPhone SE (3ra gen),"Smartphone iPhone SE (3ra gen) con 16GB RAM, 128GB, cámara de 48MP, pantalla 6.67"", batería de 6000mAh.",https://images.example.com/products/144.jpg,"{""ram_gb"": 16, ""storage"": ""128GB"", ""screen_size"": ""6.67\"""", ""battery_mah"": 6000, ""main_camera"": ""48MP"", ""operating_system"": ""iOS 17"", ""color"": ""Blanco"", ""5g"": false, ""weight_g"": 214}",
145,2,26,Realme 12 Pro+ 12GB/128GB - Dorado,Realme 12 Pro+,"Smartphone Realme 12 Pro+ con 12GB RAM, 128GB, cámara de 12MP, pantalla 6.8"", batería de 4000mAh.",https://images.example.com/products/145.jpg,"{""ram_gb"": 12, ""storage"": ""128GB"", ""screen_size"": ""6.8\"""", ""battery_mah"": 4000, ""main_camera"": ""12MP"", ""operating_system"": ""Android 14"", ""color"": ""Dorado"", ""5g"": false, ""weight_g"": 228}",
146,2,4,iPhone 15 Pro 16GB/256GB - Morado,iPhone 15 Pro,"Smartphone iPhone 15 Pro con 16GB RAM, 256GB, cámara de 50MP, pantalla 6.1"", batería de 5500mAh.",https://images.example.com/products/146.jpg,"{""ram_gb"": 16, ""storage"": ""256GB"", ""screen_size"": ""6.1\"""", ""battery_mah"": 5500, ""main_camera"": ""50MP"", ""operating_system"": ""iOS 17"", ""color"": ""Morado"", ""5g"": true, ""weight_g"": 193}",
147,2,12,Honor 200 Pro 16GB/128GB - Azul,Honor 200 Pro,"Smartphone Honor 200 Pro con 16GB RAM, 128GB, cámara de 200MP, pantalla 6.1"", batería de 4000mAh.",https://images.example.com/products/147.jpg,"{""ram_gb"": 16, ""storage"": ""128GB"", ""screen_size"": ""6.1\"""", ""battery_mah"": 4000, ""main_camera"": ""200MP"", ""operating_system"": ""Android 14"", ""color"": ""Azul"", ""5g"": true, ""weight_g"": 186}",
148,2,4,iPhone 15 8GB/128GB - Gris,iPhone 15,"Smartphone iPhone 15 con 8GB RAM, 128GB, cámara de 48MP, pantalla 7.6"", batería de 5500mAh.",https://images.example.com/products/148.jpg,"{""ram_gb"": 8, ""storage"": ""128GB"", ""screen_size"": ""7.6\"""", ""battery_mah"": 5500, ""main_camera"": ""48MP"", ""operating_system"": ""iOS 17"", ""color"": ""Gris"", ""5g"": true, ""weight_g"": 229}",
149,2,34,Redmi 13C 6GB/256GB - Morado,Redmi 13C,"Smartphone Redmi 13C con 6GB RAM, 256GB, cámara de 64MP, pantalla 6.7"", batería de 5500mAh.",https://images.example.com/products/149.jpg,"{""ram_gb"": 6, ""storage"": ""256GB"", ""screen_size"": ""6.7\"""", ""battery_mah"": 5500, ""main_camera"": ""64MP"", ""operating_system"": ""Android 14"", ""color"": ""Morado"", ""5g"": true, ""weight_g"": 231}",
150,2,34,Redmi Note 13 Pro+ 4GB/64GB - Morado,Redmi Note 13 Pro+,"Smartphone Redmi Note 13 Pro+ con 4GB RAM, 64GB, cámara de 50MP, pantalla 6.8"", batería de 5000mAh.",https://images.example.com/products/150.jpg,"{""ram_gb"": 4, ""storage"": ""64GB"", ""screen_size"": ""6.8\"""", ""battery_mah"": 5000, ""main_camera"": ""50MP"", ""operating_system"": ""Android 14"", ""color"": ""Morado"", ""5g"": false, ""weight_g"": 160}",
151,2,24,Reno 11 Pro 12GB/128GB - Rojo,Reno 11 Pro,"Smartphone Reno 11 Pro con 12GB RAM, 128GB, cámara de 108MP, pantalla 6.1"", batería de 5500mAh.",https://images.example.com/products/151.jpg,"{""ram_gb"": 12, ""storage"": ""128GB"", ""screen_size"": ""6.1\"""", ""battery_mah"": 5500, ""main_camera"": ""108MP"", ""operating_system"": ""Android 14"", ""color"": ""Rojo"", ""5g"": true, ""weight_g"": 233}",
152,2,21,Moto G54 12GB/1TB - Rojo,Moto G54,"Smartphone Moto G54 con 12GB RAM, 1TB, cámara de 108MP, pantalla 6.67"", batería de 4500mAh.",https://images.example.com/products/152.jpg,"{""ram_gb"": 12, ""storage"": ""1TB"", ""screen_size"": ""6.67\"""", ""battery_mah"": 4500, ""main_camera"": ""108MP"", ""operating_system"": ""Android 14"", ""color"": ""Rojo"", ""5g"": true, ""weight_g"": 209}",
153,2,13,Nova 12 Pro 4GB/64GB - Rojo,Nova 12 Pro,"Smartphone Nova 12 Pro con 4GB RAM, 64GB, cámara de 48MP, pantalla 6.67"", batería de 5000mAh.",https://images.example.com/products/153.jpg,"{""ram_gb"": 4, ""storage"": ""64GB"", ""screen_size"": ""6.67\"""", ""battery_mah"": 5000, ""main_camera"": ""48MP"", ""operating_system"": ""Android 14"", ""color"": ""Rojo"", ""5g"": false, ""weight_g"": 214}",
154,2,12,Honor 200 16GB/128GB - Blanco,Honor 200,"Smartphone Honor 200 con 16GB RAM, 128GB, cámara de 48MP, pantalla 6.4"", batería de 5000mAh.",https://images.example.com/products/154.jpg,"{""ram_gb"": 16, ""storage"": ""128GB"", ""screen_size"": ""6.4\"""", ""battery_mah"": 5000, ""main_camera"": ""48MP"", ""operating_system"": ""Android 14"", ""color"": ""Blanco"", ""5g"": true, ""weight_g"": 183}",
155,2,4,iPhone 14 Plus 6GB/512GB - Negro,iPhone 14 Plus,"Smartphone iPhone 14 Plus con 6GB RAM, 512GB, cámara de 108MP, pantalla 6.4"", batería de 4500mAh.",https://images.example.com/products/155.jpg,"{""ram_gb"": 6, ""storage"": ""512GB"", ""screen_size"": ""6.4\"""", ""battery_mah"": 4500, ""main_camera"": ""108MP"", ""operating_system"": ""iOS 17"", ""color"": ""Negro"", ""5g"": true, ""weight_g"": 215}",
156,2,22,Phone (2) 8GB/128GB - Rojo,Phone (2),"Smartphone Phone (2) con 8GB RAM, 128GB, cámara de 48MP, pantalla 7.6"", batería de 5000mAh.",https://images.example.com/products/156.jpg,"{""ram_gb"": 8, ""storage"": ""128GB"", ""screen_size"": ""7.6\"""", ""battery_mah"": 5000, ""main_camera"": ""48MP"", ""operating_system"": ""Android 14"", ""color"": ""Rojo"", ""5g"": true, ""weight_g"": 173}",
157,2,26,GT 5 Pro 6GB/1TB - Dorado,GT 5 Pro,"Smartphone GT 5 Pro con 6GB RAM, 1TB, cámara de 12MP, pantalla 6.5"", batería de 4000mAh.",https://images.example.com/products/157.jpg,"{""ram_gb"": 6, ""storage"": ""1TB"", ""screen_size"": ""6.5\"""", ""battery_mah"": 4000, ""main_camera"": ""12MP"", ""operating_system"": ""Android 14"", ""color"": ""Dorado"", ""5g"": false, ""weight_g"": 174}",
158,2,26,Realme C67 4GB/512GB - Blanco,Realme C67,"Smartphone Realme C67 con 4GB RAM, 512GB, cámara de 200MP, pantalla 6.1"", batería de 4500mAh.",https://images.example.com/products/158.jpg,"{""ram_gb"": 4, ""storage"": ""512GB"", ""screen_size"": ""6.1\"""", ""battery_mah"": 4500, ""main_camera"": ""200MP"", ""operating_system"": ""Android 14"", ""color"": ""Blanco"", ""5g"": true, ""weight_g"": 212}",
159,2,28,Galaxy A55 8GB/256GB - Blanco,Galaxy A55,"Smartphone Galaxy A55 con 8GB RAM, 256GB, cámara de 108MP, pantalla 6.5"", batería de 5500mAh.",https://images.example.com/products/159.jpg,"{""ram_gb"": 8, ""storage"": ""256GB"", ""screen_size"": ""6.5\"""", ""battery_mah"": 5500, ""main_camera"": ""108MP"", ""operating_system"": ""Android 14"", ""color"": ""Blanco"", ""5g"": false, ""weight_g"": 211}",
160,2,24,A79 16GB/512GB - Verde,A79,"Smartphone A79 con 16GB RAM, 512GB, cámara de 108MP, pantalla 6.1"", batería de 5000mAh.",https://images.example.com/products/160.jpg,"{""ram_gb"": 16, ""storage"": ""512GB"", ""screen_size"": ""6.1\"""", ""battery_mah"": 5000, ""main_camera"": ""108MP"", ""operating_system"": ""Android 14"", ""color"": ""Verde"", ""5g"": true, ""weight_g"": 158}",
161,2,22,Phone (2) 6GB/256GB - Azul,Phone (2),"Smartphone Phone (2) con 6GB RAM, 256GB, cámara de 50MP, pantalla 6.67"", batería de 4500mAh.",https://images.example.com/products/161.jpg,"{""ram_gb"": 6, ""storage"": ""256GB"", ""screen_size"": ""6.67\"""", ""battery_mah"": 4500, ""main_camera"": ""50MP"", ""operating_system"": ""Android 14"", ""color"": ""Azul"", ""5g"": false, ""weight_g"": 200}",
162,2,23,OnePlus 12R 4GB/128GB - Rojo,OnePlus 12R,"Smartphone OnePlus 12R con 4GB RAM, 128GB, cámara de 50MP, pantalla 6.7"", batería de 5000mAh.",https://images.example.com/products/162.jpg,"{""ram_gb"": 4, ""storage"": ""128GB"", ""screen_size"": ""6.7\"""", ""battery_mah"": 5000, ""main_camera"": ""50MP"", ""operating_system"": ""Android 14"", ""color"": ""Rojo"", ""5g"": true, ""weight_g"": 182}",
163,2,12,Honor X8b 6GB/256GB - Azul,Honor X8b,"Smartphone Honor X8b con 6GB RAM, 256GB, cámara de 48MP, pantalla 6.1"", batería de 4000mAh.",https://images.example.com/products/163.jpg,"{""ram_gb"": 6, ""storage"": ""256GB"", ""screen_size"": ""6.1\"""", ""battery_mah"": 4000, ""main_camera"": ""48MP"", ""operating_system"": ""Android 14"", ""color"": ""Azul"", ""5g"": true, ""weight_g"": 194}",
164,2,28,Galaxy Z Fold5 4GB/64GB - Morado,Galaxy Z Fold5,"Smartphone Galaxy Z Fold5 con 4GB RAM, 64GB, cámara de 108MP, pantalla 6.7"", batería de 4500mAh.",https://images.example.com/products/164.jpg,"{""ram_gb"": 4, ""storage"": ""64GB"", ""screen_size"": ""6.7\"""", ""battery_mah"": 4500, ""main_camera"": ""108MP"", ""operating_system"": ""Android 14"", ""color"": ""Morado"", ""5g"": true, ""weight_g"": 173}",
165,2,23,OnePlus Nord N30 12GB/128GB - Blanco,OnePlus Nord N30,"Smartphone OnePlus Nord N30 con 12GB RAM, 128GB, cámara de 64MP, pantalla 6.7"", batería de 4500mAh.",https://images.example.com/products/165.jpg,"{""ram_gb"": 12, ""storage"": ""128GB"", ""screen_size"": ""6.7\"""", ""battery_mah"": 4500, ""main_camera"": ""64MP"", ""operating_system"": ""Android 14"", ""color"": ""Blanco"", ""5g"": false, ""weight_g"": 169}",
166,2,4,iPhone 15 6GB/512GB - Azul,iPhone 15,"Smartphone iPhone 15 con 6GB RAM, 512GB, cámara de 12MP, pantalla 6.67"", batería de 6000mAh.",https://images.example.com/products/166.jpg,"{""ram_gb"": 6, ""storage"": ""512GB"", ""screen_size"": ""6.67\"""", ""battery_mah"": 6000, ""main_camera"": ""12MP"", ""operating_system"": ""iOS 17"", ""color"": ""Azul"", ""5g"": false, ""weight_g"": 180}",
167,2,34,POCO F6 16GB/256GB - Blanco,POCO F6,"Smartphone POCO F6 con 16GB RAM, 256GB, cámara de 108MP, pantalla 6.4"", batería de 5000mAh.",https://images.example.com/products/167.jpg,"{""ram_gb"": 16, ""storage"": ""256GB"", ""screen_size"": ""6.4\"""", ""battery_mah"": 5000, ""main_camera"": ""108MP"", ""operating_system"": ""Android 14"", ""color"": ""Blanco"", ""5g"": false, ""weight_g"": 214}",
168,2,34,POCO X6 12GB/512GB - Rojo,POCO X6,"Smartphone POCO X6 con 12GB RAM, 512GB, cámara de 108MP, pantalla 7.6"", batería de 4000mAh.",https://images.example.com/products/168.jpg,"{""ram_gb"": 12, ""storage"": ""512GB"", ""screen_size"": ""7.6\"""", ""battery_mah"": 4000, ""main_camera"": ""108MP"", ""operating_system"": ""Android 14"", ""color"": ""Rojo"", ""5g"": false, ""weight_g"": 215}",
169,2,13,Nova 12 8GB/128GB - Negro,Nova 12,"Smartphone Nova 12 con 8GB RAM, 128GB, cámara de 50MP, pantalla 6.1"", batería de 6000mAh.",https://images.example.com/products/169.jpg,"{""ram_gb"": 8, ""storage"": ""128GB"", ""screen_size"": ""6.1\"""", ""battery_mah"": 6000, ""main_camera"": ""50MP"", ""operating_system"": ""Android 14"", ""color"": ""Negro"", ""5g"": false, ""weight_g"": 189}",
170,2,22,Phone (2a) 8GB/512GB - Blanco,Phone (2a),"Smartphone Phone (2a) con 8GB RAM, 512GB, cámara de 200MP, pantalla 6.4"", batería de 5500mAh.",https://images.example.com/products/170.jpg,"{""ram_gb"": 8, ""storage"": ""512GB"", ""screen_size"": ""6.4\"""", ""battery_mah"": 5500, ""main_camera"": ""200MP"", ""operating_system"": ""Android 14"", ""color"": ""Blanco"", ""5g"": true, ""weight_g"": 191}",
